571.00000,19.46836,23.89561
98.00000,12.40096,9.89949
537.00000,30.49170,23.17326
578.00000,18.14831,24.04163
820.00000,24.45745,28.63564
111.00000,7.71225,10.53565
933.00000,30.88750,30.54505
325.00000,20.03701,18.02776
217.00000,11.61232,14.73092
468.00000,15.73901,21.63331
252.00000,11.75458,15.87451
864.00000,31.51999,29.39388
658.00000,22.25905,25.65151
263.00000,12.70543,16.21727
859.00000,21.51397,29.30870
649.00000,19.52597,25.47548
909.00000,34.23185,30.14963
132.00000,12.90729,11.48913
566.00000,18.79565,23.79075
137.00000,13.91887,11.70470
243.00000,14.47965,15.58846
317.00000,20.97372,17.80449
772.00000,20.38007,27.78489
778.00000,36.41639,27.89265
179.00000,16.54009,13.37909
585.00000,26.34244,24.18677
305.00000,22.01692,17.46425
280.00000,15.14810,16.73320
688.00000,24.41031,26.22975
811.00000,22.04898,28.47806
600.00000,32.38315,24.49490
931.00000,28.89682,30.51229
360.00000,23.97407,18.97367
20.00000,3.36007,4.47214
765.00000,27.80299,27.65863
598.00000,17.80183,24.45404
38.00000,4.38771,6.16441
80.00000,6.61728,8.94427
541.00000,30.44053,23.25941
845.00000,38.54509,29.06888
611.00000,25.61819,24.71841
278.00000,17.68080,16.67333
384.00000,21.48051,19.59592
648.00000,29.73013,25.45584
144.00000,15.06054,12.00000
925.00000,32.00765,30.41381
560.00000,27.91930,23.66432
215.00000,17.69477,14.66288
110.00000,11.60014,10.48809
861.00000,38.58832,29.34280
45.00000,5.97603,6.70820
356.00000,24.19426,18.86796
433.00000,16.70310,20.80865
370.00000,15.20850,19.23538
970.00000,23.66073,31.14482
287.00000,12.22063,16.94107
573.00000,27.90189,23.93742
403.00000,26.40293,20.07486
565.00000,28.81935,23.76973
313.00000,21.38139,17.69181
661.00000,19.06971,25.70992
13.00000,3.13195,3.60555
840.00000,27.40158,28.98275
550.00000,20.14659,23.45208
221.00000,12.10867,14.86607
524.00000,21.54480,22.89105
719.00000,32.58367,26.81418
506.00000,25.67075,22.49444
445.00000,18.24564,21.09502
0.00000,1.00000,0.00000
651.00000,32.25414,25.51470
912.00000,38.91480,30.19934
986.00000,25.01694,31.40064
696.00000,23.46443,26.38181
72.00000,6.95268,8.48528
769.00000,28.50254,27.73085
939.00000,30.21555,30.64311
712.00000,21.87695,26.68333
622.00000,18.60594,24.93993
378.00000,16.16466,19.44222
666.00000,23.43191,25.80698
876.00000,33.63135,29.59730
169.00000,10.65137,13.00000
587.00000,21.60396,24.22808
11.00000,3.39786,3.31662
216.00000,11.52277,14.69694
540.00000,24.34895,23.23790
176.00000,15.59441,13.26650
102.00000,12.24743,10.09950
416.00000,17.56923,20.39608
326.00000,13.39822,18.05547
201.00000,10.25907,14.17745
698.00000,28.91282,26.41969
94.00000,12.39637,9.69536
251.00000,13.64114,15.84298
406.00000,20.70419,20.14944
212.00000,11.78523,14.56022
41.00000,6.28344,6.40312
138.00000,9.05882,11.74734
338.00000,13.30338,18.38478
310.00000,14.20396,17.60682
594.00000,17.79727,24.37212
700.00000,23.02688,26.45751
983.00000,37.75449,31.35283
697.00000,19.57718,26.40076
548.00000,25.80420,23.40940
990.00000,25.42741,31.46427
89.00000,8.82995,9.43398
126.00000,9.91887,11.22497
409.00000,14.78505,20.22375
650.00000,21.20657,25.49510
823.00000,21.49614,28.68798
141.00000,13.55840,11.87434
475.00000,19.45352,21.79449
606.00000,17.92192,24.61707
834.00000,30.44058,28.87906
671.00000,34.15961,25.90367
547.00000,17.36268,23.38803
699.00000,34.22797,26.43861
910.00000,22.76904,30.16621
678.00000,25.37913,26.03843
93.00000,9.66007,9.64365
829.00000,37.59021,28.79236
924.00000,39.98883,30.39737
402.00000,19.97523,20.04994
575.00000,19.95106,23.97916
787.00000,23.96075,28.05352
966.00000,23.39441,31.08054
863.00000,21.67175,29.37686
627.00000,28.49149,25.03997
233.00000,13.93641,15.26434
189.00000,9.92412,13.74773
946.00000,22.50527,30.75711
70.00000,8.84780,8.36660
6.00000,2.25000,2.44949
656.00000,28.69901,25.61250
282.00000,17.17406,16.79286
107.00000,7.80757,10.34408
244.00000,11.29322,15.62050
516.00000,20.27335,22.71563
213.00000,11.17789,14.59452
394.00000,18.57662,19.84943
90.00000,12.21075,9.48683
436.00000,16.04375,20.88061
984.00000,38.41109,31.36877
116.00000,9.68681,10.77033
275.00000,12.22412,16.58312
798.00000,35.00127,28.24889
916.00000,39.32132,30.26549
732.00000,20.56584,27.05550
567.00000,19.02209,23.81176
676.00000,25.96831,26.00000
774.00000,36.54500,27.82086
349.00000,17.03416,18.68154
21.00000,5.40359,4.58258
580.00000,30.83103,24.08319
414.00000,22.18645,20.34699
358.00000,14.12772,18.92089
837.00000,38.17935,28.93095
55.00000,8.88952,7.41620
644.00000,30.21102,25.37716
577.00000,27.40011,24.02082
869.00000,38.27750,29.47881
119.00000,7.76590,10.90871
918.00000,22.50353,30.29851
899.00000,24.47931,29.98333
309.00000,21.73289,17.57840
479.00000,19.02470,21.88607
968.00000,39.87727,31.11270
843.00000,21.19450,29.03446
430.00000,25.01839,20.73644
749.00000,25.15481,27.36786
827.00000,21.37361,28.75761
514.00000,24.62602,22.67157
172.00000,15.93401,13.11488
95.00000,8.55104,9.74679
314.00000,13.93141,17.72005
814.00000,33.16391,28.53069
162.00000,9.21364,12.72792
796.00000,21.84495,28.21347
951.00000,32.28614,30.83829
226.00000,19.10535,15.03330
82.00000,11.27783,9.05539
526.00000,23.01205,22.93469
809.00000,35.25491,28.44293
641.00000,20.00125,25.31798
100.00000,7.40000,10.00000
2.00000,1.00000,1.41421
582.00000,18.00529,24.12468
632.00000,31.44697,25.13961
149.00000,12.68538,12.20656
752.00000,20.06224,27.42262
825.00000,37.21617,28.72281
173.00000,10.38111,13.15295
366.00000,14.80015,19.13113
404.00000,18.90326,20.09975
71.00000,10.48408,8.42615
65.00000,5.66810,8.06226
723.00000,32.13220,26.88866
607.00000,24.90543,24.63737
542.00000,21.00951,23.28089
255.00000,13.28211,15.96872
813.00000,35.80823,28.51315
476.00000,16.08466,21.81742
487.00000,18.26245,22.06808
444.00000,15.71529,21.07131
557.00000,29.57927,23.60085
192.00000,13.78460,13.85641
294.00000,15.71818,17.14643
5.00000,1.50000,2.23607
623.00000,27.78051,24.95997
279.00000,12.16954,16.70329
429.00000,16.27229,20.71232
619.00000,27.06094,24.87971
35.00000,4.53889,5.91608
997.00000,24.29828,31.57531
998.00000,26.33110,31.59114
497.00000,27.17206,22.29350
674.00000,24.70856,25.96151
555.00000,17.91011,23.55844
552.00000,26.52474,23.49468
104.00000,7.83982,10.19804
911.00000,25.94750,30.18278
987.00000,38.36848,31.41656
991.00000,38.95476,31.48015
417.00000,15.24481,20.42058
920.00000,39.68007,30.33150
621.00000,21.75604,24.91987
34.00000,4.39258,5.83095
171.00000,15.12997,13.07670
726.00000,33.53559,26.94439
27.00000,3.57594,5.19615
743.00000,29.53124,27.25803
588.00000,31.64391,24.24871
652.00000,29.22424,25.53429
645.00000,19.74671,25.39685
383.00000,25.07774,19.57039
109.00000,12.88857,10.44031
427.00000,25.34757,20.66398
306.00000,14.52171,17.49286
828.00000,25.56161,28.77499
907.00000,25.43061,30.11644
140.00000,14.42400,11.83216
91.00000,8.92296,9.53939
203.00000,18.33554,14.24781
272.00000,13.91555,16.49242
191.00000,17.97392,13.82027
117.00000,13.94013,10.81665
616.00000,32.41680,24.81935
569.00000,28.37713,23.85372
408.00000,18.43025,20.19901
522.00000,23.54789,22.84732
205.00000,10.50062,14.31782
54.00000,5.68168,7.34847
685.00000,19.09463,26.17250
136.00000,13.69727,11.66190
581.00000,26.87821,24.10394
92.00000,6.80360,9.59166
130.00000,9.57116,11.40175
291.00000,12.32640,17.05872
334.00000,13.28592,18.27567
301.00000,22.22313,17.34935
657.00000,19.18726,25.63201
806.00000,34.14132,28.39014
849.00000,38.64178,29.13760
39.00000,5.26521,6.24500
207.00000,18.21956,14.38749
286.00000,16.67164,16.91153
871.00000,22.08067,29.51271
142.00000,8.90472,11.91638
703.00000,33.99579,26.51415
277.00000,21.47322,16.64332
710.00000,31.01996,26.64583
960.00000,40.36172,30.98387
935.00000,29.54830,30.57777
466.00000,28.43937,21.58703
536.00000,23.62647,23.15167
921.00000,32.57090,30.34798
352.00000,24.33563,18.76166
293.00000,22.36813,17.11724
605.00000,23.65260,24.59675
717.00000,21.07384,26.77686
830.00000,30.99999,28.80972
730.00000,34.07857,27.01851
158.00000,9.00684,12.56981
659.00000,33.18562,25.67100
236.00000,11.06663,15.36229
202.00000,14.89436,14.21267
919.00000,27.05851,30.31501
695.00000,34.40412,26.36285
515.00000,16.74824,22.69361
259.00000,12.96924,16.09348
879.00000,22.61364,29.64793
977.00000,25.72229,31.25700
229.00000,13.27537,15.13275
874.00000,25.38311,29.56349
938.00000,22.35675,30.62679
544.00000,25.07685,23.32381
881.00000,37.44122,29.68164
731.00000,31.14549,27.03701
631.00000,29.18813,25.11971
724.00000,20.99532,26.90725
900.00000,37.43638,30.00000
25.00000,6.22845,5.00000
647.00000,31.71519,25.43619
908.00000,38.46311,30.13304
626.00000,18.86921,25.01999
599.00000,23.52064,24.47448
269.00000,20.46232,16.40122
923.00000,27.64999,30.38092
391.00000,25.85378,19.77372
184.00000,14.73803,13.56466
609.00000,23.14615,24.67793
339.00000,17.60576,18.41195
329.00000,19.53133,18.13836
936.00000,40.59907,30.59412
914.00000,22.62156,30.23243
458.00000,28.18264,21.40093
783.00000,24.37647,27.98214
549.00000,30.13335,23.43075
175.00000,15.86838,13.22876
232.00000,11.04133,15.23155
463.00000,20.89511,21.51743
945.00000,29.26796,30.74085
638.00000,19.87805,25.25866
546.00000,20.56399,23.36664
344.00000,24.35903,18.54724
123.00000,7.91574,11.09054
224.00000,11.16628,14.96663
614.00000,18.19000,24.77902
44.00000,8.39472,6.63325
591.00000,22.21694,24.31049
246.00000,20.35378,15.68439
48.00000,8.58539,6.92820
154.00000,8.87268,12.40967
223.00000,16.88473,14.93318
808.00000,23.01333,28.42534
917.00000,33.13177,30.28201
23.00000,3.34235,4.79583
361.00000,15.82204,19.00000
579.00000,20.46896,24.06242
668.00000,27.06158,25.84570
559.00000,18.24235,23.64318
836.00000,26.76618,28.91366
147.00000,10.51728,12.12436
875.00000,22.33170,29.58040
513.00000,29.27914,22.64950
915.00000,26.49054,30.24897
962.00000,23.15751,31.01612
520.00000,20.89488,22.80351
642.00000,20.28618,25.33772
47.00000,7.06694,6.85565
957.00000,27.78046,30.93542
822.00000,32.10505,28.67054
258.00000,19.84248,16.06238
835.00000,21.22178,28.89637
439.00000,24.03096,20.95233
792.00000,21.51928,28.14249
411.00000,26.34799,20.27313
372.00000,22.92152,19.28730
9.00000,2.16374,3.00000
292.00000,17.28138,17.08801
531.00000,16.73998,23.04344
151.00000,11.20888,12.28821
799.00000,22.87488,28.26659
353.00000,16.59562,18.78829
878.00000,24.98367,29.63106
824.00000,24.99619,28.70540
486.00000,27.76411,22.04541
164.00000,16.32993,12.80625
108.00000,8.37158,10.39230
262.00000,19.50549,16.18641
892.00000,36.26814,29.86637
400.00000,19.39868,20.00000
122.00000,10.31461,11.04536
14.00000,4.60882,3.74166
187.00000,17.60722,13.67479
75.00000,10.35953,8.66025
380.00000,21.98750,19.49359
797.00000,33.39902,28.23119
739.00000,30.08067,27.18455
639.00000,30.51503,25.27845
767.00000,26.26957,27.69476
800.00000,22.20277,28.28427
794.00000,35.37619,28.17801
905.00000,34.76338,30.08322
898.00000,23.38690,29.96665
214.00000,17.20985,14.62874
543.00000,17.14788,23.30236
807.00000,22.29439,28.40775
12.00000,2.35810,3.46410
112.00000,8.99022,10.58301
374.00000,15.66380,19.33908
628.00000,31.77179,25.05993
312.00000,21.00424,17.66352
897.00000,35.76952,29.94996
950.00000,22.62395,30.82207
603.00000,24.20480,24.55606
37.00000,6.57377,6.08276
322.00000,13.52770,17.94436
750.00000,36.06670,27.38613
597.00000,24.71014,24.43358
42.00000,4.51172,6.48074
595.00000,22.85685,24.39262
974.00000,23.95633,31.20897
885.00000,37.07574,29.74895
422.00000,23.64756,20.54264
995.00000,39.50983,31.54362
85.00000,8.05927,9.21954
386.00000,17.29495,19.64688
398.00000,19.26395,19.94994
284.00000,15.82804,16.85230
979.00000,37.11640,31.28898
988.00000,37.95954,31.43247
419.00000,25.98105,20.46949
208.00000,12.10077,14.42221
159.00000,12.73745,12.60952
234.00000,19.93089,15.29706
347.00000,19.05629,18.62794
996.00000,36.97916,31.55947
618.00000,18.37951,24.85961
602.00000,17.84338,24.53569
858.00000,27.21285,29.29164
636.00000,31.07502,25.21904
32.00000,6.20516,5.65685
324.00000,22.83609,18.00000
369.00000,15.20607,19.20937
624.00000,32.04457,24.97999
449.00000,18.83699,21.18962
913.00000,33.68668,30.21589
405.00000,14.62325,20.12461
170.00000,9.84498,13.03840
880.00000,34.31788,29.66479
197.00000,10.08249,14.03567
88.00000,6.64742,9.38083
113.00000,13.48631,10.63015
634.00000,19.50555,25.17936
69.00000,5.92825,8.30662
964.00000,40.14260,31.04835
755.00000,27.86932,27.47726
327.00000,15.65112,18.08314
895.00000,24.04650,29.91655
963.00000,34.39740,31.03224
570.00000,18.54383,23.87467
431.00000,24.94926,20.76054
477.00000,23.69316,21.84033
564.00000,28.58005,23.74868
901.00000,35.27729,30.01666
22.00000,4.93930,4.69042
952.00000,40.65222,30.85450
300.00000,18.79926,17.32051
160.00000,16.35008,12.64911
375.00000,24.01674,19.36492
929.00000,31.44544,30.47950
220.00000,11.31595,14.83240
337.00000,18.49944,18.35756
893.00000,36.23601,29.88311
472.00000,15.89073,21.72556
315.00000,14.08087,17.74824
413.00000,14.99225,20.32240
693.00000,19.38153,26.32489
237.00000,14.64041,15.39480
127.00000,8.14786,11.26943
625.00000,21.34429,25.00000
510.00000,25.15593,22.58318
832.00000,26.15220,28.84441
689.00000,19.22067,26.24881
705.00000,20.07262,26.55184
193.00000,9.97086,13.89244
691.00000,34.52121,26.28688
410.00000,21.44382,20.24846
604.00000,32.49358,24.57641
980.00000,38.83205,31.30495
948.00000,40.71991,30.78961
495.00000,17.64008,22.24860
883.00000,22.92634,29.71532
706.00000,30.33000,26.57066
230.00000,19.56951,15.16575
568.00000,29.20771,23.83275
902.00000,23.15189,30.03331
52.00000,8.52777,7.21110
295.00000,12.48570,17.17556
271.00000,12.33192,16.46208
454.00000,27.93651,21.30728
16.00000,2.75172,4.00000
145.00000,13.13821,12.04159
26.00000,4.72743,5.09902
67.00000,10.41766,8.18535
393.00000,14.41051,19.82423
891.00000,23.64310,29.84962
285.00000,22.12066,16.88194
759.00000,27.32443,27.54995
846.00000,28.77997,29.08608
589.00000,25.79880,24.26932
124.00000,11.25435,11.13553
847.00000,21.22761,29.10326
643.00000,31.13374,25.35744
471.00000,19.91058,21.70253
239.00000,14.94608,15.45962
802.00000,34.58821,28.31960
683.00000,34.56920,26.13427
788.00000,21.22603,28.07134
660.00000,28.15998,25.69047
592.00000,31.95698,24.33105
484.00000,16.59890,22.00000
686.00000,26.76832,26.19160
748.00000,20.09735,27.34959
999.00000,40.03037,31.60696
296.00000,18.03735,17.20465
784.00000,20.96537,28.00000
343.00000,18.32074,18.52026
359.00000,21.30104,18.94730
59.00000,9.61178,7.68115
708.00000,22.23175,26.60827
340.00000,24.23402,18.43909
105.00000,12.17176,10.24695
464.00000,15.62953,21.54066
610.00000,18.03747,24.69818
437.00000,17.17660,20.90454
99.00000,8.23288,9.94987
452.00000,15.55446,21.26029
198.00000,14.11146,14.07125
635.00000,29.86458,25.19921
129.00000,14.34938,11.35782
583.00000,21.02055,24.14539
276.00000,14.50878,16.61325
101.00000,11.36904,10.04988
491.00000,17.93305,22.15852
804.00000,22.59239,28.35489
654.00000,21.71693,25.57342
812.00000,23.46502,28.49561
423.00000,25.69413,20.56696
297.00000,22.34257,17.23369
669.00000,18.93878,25.86503
196.00000,13.31666,14.00000
504.00000,18.60745,22.44994
148.00000,15.58434,12.16553
894.00000,23.65062,29.89983
848.00000,28.72735,29.12044
768.00000,20.25070,27.71281
399.00000,26.30481,19.97498
664.00000,27.61247,25.76820
831.00000,21.28214,28.82707
19.00000,3.26449,4.35890
58.00000,6.33418,7.61577
167.00000,14.34690,12.92285
789.00000,32.04299,28.08914
729.00000,22.37632,27.00000
498.00000,26.62629,22.31591
186.00000,11.94582,13.63818
735.00000,30.62036,27.11088
838.00000,29.88176,28.94823
817.00000,36.32198,28.58321
118.00000,10.74243,10.86278
28.00000,5.16645,5.29150
283.00000,12.16835,16.82260
225.00000,12.66432,15.00000
321.00000,20.52165,17.91647
727.00000,31.65112,26.96294
747.00000,28.97667,27.33130
782.00000,36.23229,27.96426
125.00000,14.36955,11.18034
425.00000,15.88521,20.61553
934.00000,22.32691,30.56141
253.00000,17.68514,15.90597
738.00000,35.02985,27.16616
927.00000,28.26337,30.44667
302.00000,14.88233,17.37815
469.00000,22.22688,21.65641
248.00000,11.49456,15.74802
131.00000,8.46231,11.44552
40.00000,7.91639,6.32456
944.00000,40.73410,30.72458
519.00000,16.68706,22.78157
24.00000,4.18230,4.89898
289.00000,22.29494,17.00000
266.00000,19.10669,16.30951
922.00000,22.41501,30.36445
304.00000,19.55576,17.43560
985.00000,25.07222,31.38471
143.00000,9.89020,11.95826
675.00000,34.36059,25.98076
775.00000,25.28064,27.83882
460.00000,15.56229,21.44761
709.00000,20.37217,26.62705
969.00000,26.47474,31.12876
485.00000,25.14645,22.02272
753.00000,25.78830,27.44085
180.00000,15.18848,13.41641
532.00000,22.91496,23.06513
672.00000,26.51205,25.92296
440.00000,15.85868,20.97618
760.00000,20.09067,27.56810
190.00000,12.62468,13.78405
115.00000,7.69815,10.72381
777.00000,29.92241,27.87472
328.00000,23.31272,18.11077
379.00000,24.57944,19.46792
637.00000,20.28908,25.23886
194.00000,13.35035,13.92839
222.00000,18.54828,14.89966
462.00000,28.35050,21.49419
742.00000,35.43055,27.23968
819.00000,21.64964,28.61818
842.00000,29.32711,29.01724
228.00000,11.07461,15.09967
615.00000,26.33839,24.79919
926.00000,22.35605,30.43025
993.00000,24.52894,31.51190
242.00000,20.32373,15.55635
507.00000,16.98846,22.51666
365.00000,15.49326,19.10497
56.00000,8.29164,7.48331
745.00000,24.54468,27.29469
670.00000,24.05851,25.88436
200.00000,12.87339,14.14214
341.00000,17.99218,18.46619
521.00000,29.96964,22.82542
994.00000,25.86566,31.52777
722.00000,32.95343,26.87006
681.00000,19.00342,26.09598
716.00000,21.55211,26.75818
133.00000,14.19149,11.53256
779.00000,24.81697,27.91057
810.00000,33.66505,28.46050
509.00000,28.83562,22.56103
704.00000,22.61548,26.53300
78.00000,10.56466,8.83176
545.00000,30.31997,23.34524
303.00000,12.96476,17.40690
744.00000,20.16533,27.27636
238.00000,20.18316,15.42725
377.00000,14.76174,19.41649
886.00000,24.26264,29.76575
210.00000,16.46118,14.49138
492.00000,17.28036,22.18107
307.00000,13.28425,17.52142
438.00000,26.22974,20.92845
480.00000,16.32075,21.90890
884.00000,34.98894,29.73214
134.00000,9.28224,11.57584
415.00000,26.20110,20.37155
443.00000,23.52807,21.04757
888.00000,35.64040,29.79933
363.00000,22.03005,19.05256
494.00000,27.05224,22.22611
889.00000,36.67273,29.81610
211.00000,18.00114,14.52584
421.00000,15.54255,20.51828
481.00000,24.42505,21.93171
508.00000,19.12728,22.53886
4.00000,2.00000,2.00000
231.00000,15.92653,15.19868
354.00000,13.86462,18.81489
867.00000,21.86066,29.44486
53.00000,5.54791,7.28011
956.00000,40.53227,30.91925
364.00000,23.68265,19.07878
177.00000,10.17152,13.30413
36.00000,7.16234,6.00000
535.00000,16.83650,23.13007
219.00000,17.31685,14.79865
470.00000,28.44989,21.67948
448.00000,15.61383,21.16601
662.00000,22.83135,25.72936
955.00000,32.98965,30.90307
877.00000,37.76554,29.61419
947.00000,31.58726,30.77337
973.00000,26.08607,31.19295
930.00000,22.32668,30.49590
348.00000,24.39205,18.65476
153.00000,12.22433,12.36932
381.00000,14.60621,19.51922
435.00000,24.50754,20.85665
844.00000,28.05614,29.05168
720.00000,21.25802,26.83282
342.00000,13.36996,18.49324
505.00000,28.33273,22.47221
420.00000,17.18814,20.49390
206.00000,15.68334,14.35270
562.00000,19.08278,23.70654
73.00000,6.29977,8.54400
839.00000,21.19256,28.96550
826.00000,31.55616,28.74022
382.00000,16.70921,19.54482
791.00000,23.57118,28.12472
74.00000,9.73729,8.60233
288.00000,16.54183,16.97056
523.00000,16.66527,22.86919
84.00000,6.58551,9.16515
51.00000,8.01603,7.14143
563.00000,18.61319,23.72762
692.00000,23.92629,26.30589
457.00000,20.11874,21.37756
785.00000,31.34312,28.01785
181.00000,10.02483,13.45362
166.00000,9.49309,12.88410
450.00000,27.61418,21.21320
764.00000,20.15424,27.64055
412.00000,17.98430,20.29778
387.00000,25.50446,19.67232
601.00000,24.17523,24.51530
87.00000,9.32651,9.32738
323.00000,15.08029,17.97220
157.00000,11.77576,12.52996
866.00000,26.25447,29.42788
355.00000,20.55575,18.84144
943.00000,30.89610,30.70831
459.00000,21.41374,21.42429
152.00000,15.97890,12.32883
7.00000,3.16667,2.64575
451.00000,22.47630,21.23676
367.00000,22.73245,19.15724
392.00000,20.43372,19.79899
488.00000,16.91888,22.09072
856.00000,30.10847,29.25748
663.00000,33.56993,25.74879
49.00000,5.71883,7.00000
989.00000,24.78702,31.44837
319.00000,14.55604,17.86057
150.00000,8.81106,12.24745
853.00000,38.68081,29.20616
906.00000,22.94586,30.09983
18.00000,4.98070,4.24264
967.00000,35.09468,31.09662
15.00000,3.31780,3.87298
751.00000,28.42133,27.40438
182.00000,11.32273,13.49074
852.00000,29.41246,29.18904
855.00000,21.38734,29.24038
896.00000,36.86810,29.93326
418.00000,22.92389,20.44505
529.00000,30.37723,23.00000
61.00000,5.51875,7.81025
971.00000,35.78276,31.16087
503.00000,17.16716,22.42766
396.00000,19.91097,19.89975
593.00000,25.25294,24.35159
972.00000,39.56840,31.17691
679.00000,34.49724,26.05763
882.00000,24.60988,29.69848
857.00000,38.66266,29.27456
576.00000,30.33891,24.00000
368.00000,23.32866,19.18333
694.00000,28.19570,26.34388
534.00000,21.97380,23.10844
868.00000,32.22839,29.46184
218.00000,17.91128,14.76482
62.00000,7.10011,7.87401
250.00000,20.27796,15.81139
68.00000,7.24155,8.24621
854.00000,27.72019,29.22328
953.00000,28.25819,30.87070
904.00000,37.96922,30.06659
3.00000,2.00000,1.73205
249.00000,16.91369,15.77973
554.00000,19.75948,23.53720
932.00000,40.44951,30.52868
474.00000,28.38397,21.77154
530.00000,22.48574,23.02173
336.00000,24.01650,18.33030
298.00000,15.28259,17.26268
574.00000,18.32791,23.95830
178.00000,10.76209,13.34166
590.00000,17.82969,24.28992
690.00000,27.47934,26.26785
954.00000,22.77223,30.88689
407.00000,26.41654,20.17424
781.00000,30.63478,27.94638
428.00000,16.53695,20.68816
841.00000,38.39076,29.00000
299.00000,12.69851,17.29162
204.00000,12.46542,14.28286
737.00000,23.40274,27.14774
702.00000,29.62592,26.49528
818.00000,32.64242,28.60070
50.00000,5.15773,7.07107
478.00000,28.24473,21.86321
183.00000,17.12521,13.52775
156.00000,16.23480,12.49000
502.00000,26.16333,22.40536
707.00000,33.71110,26.58947
687.00000,34.57683,26.21068
646.00000,20.72930,25.41653
608.00000,32.53527,24.65766
499.00000,17.38454,22.33831
139.00000,9.33561,11.78983
682.00000,26.06693,26.11513
584.00000,31.26744,24.16609
57.00000,5.47930,7.54983
715.00000,33.00052,26.73948
725.00000,21.90963,26.92582
76.00000,6.74115,8.71780
873.00000,38.04534,29.54657
8.00000,2.14815,2.82843
60.00000,7.95498,7.74597
776.00000,20.54233,27.85678
453.00000,19.46252,21.28380
256.00000,12.07307,16.00000
274.00000,18.18043,16.55295
432.00000,16.27006,20.78461
620.00000,32.26087,24.89980
862.00000,26.72362,29.35984
456.00000,15.53727,21.35416
308.00000,20.29483,17.54993
653.00000,19.33940,25.55386
533.00000,30.47107,23.08679
527.00000,16.68290,22.95648
163.00000,13.54198,12.76715
261.00000,19.16461,16.15549
629.00000,20.96163,25.07987
553.00000,29.88483,23.51595
596.00000,32.20399,24.41311
473.00000,22.95811,21.74856
128.00000,12.08324,11.31371
493.00000,26.52754,22.20360
959.00000,33.69454,30.96773
388.00000,20.95962,19.69772
17.00000,4.29449,4.12311
29.00000,6.66498,5.38516
701.00000,19.80757,26.47640
120.00000,10.44774,10.95445
77.00000,6.78205,8.77496
851.00000,21.29189,29.17190
740.00000,20.26612,27.20294
949.00000,28.75463,30.80584
780.00000,20.73745,27.92848
965.00000,26.88742,31.06445
63.00000,10.12908,7.93725
270.00000,18.66028,16.43168
761.00000,27.11527,27.58623
247.00000,14.04220,15.71623
525.00000,30.20985,22.91288
